country,iso3,year,sex,age_group,type,expected.mean,acm.mean,excess.mean*
Afghanistan,AFG,2020,Female,0-24,predicted,49084,49103,0
Afghanistan,AFG,2020,Female,25-34,predicted,6453,6691,237
Afghanistan,AFG,2020,Female,35-44,predicted,6118,6977,860
Afghanistan,AFG,2020,Female,45-54,predicted,7712,9330,1622
Afghanistan,AFG,2020,Female,55-64,predicted,10062,12458,2401
Afghanistan,AFG,2020,Female,65-74,predicted,13955,17144,3195
Afghanistan,AFG,2020,Female,75-84,predicted,12752,14639,1889
Afghanistan,AFG,2020,Female,>85,predicted,3695,4614,922
Afghanistan,AFG,2020,Male,0-24,predicted,67686,67713,0
Afghanistan,AFG,2020,Male,25-34,predicted,15364,15619,249
Afghanistan,AFG,2020,Male,35-44,predicted,10605,11885,1280
Afghanistan,AFG,2020,Male,45-54,predicted,11164,13654,2495
Afghanistan,AFG,2020,Male,55-64,predicted,12852,16682,3840
Afghanistan,AFG,2020,Male,65-74,predicted,14370,18772,4413
Afghanistan,AFG,2020,Male,75-84,predicted,11140,13762,2627
Afghanistan,AFG,2020,Male,>85,predicted,2541,3461,923
Afghanistan,AFG,2021,Female,0-24,predicted,46857,46869,0
Afghanistan,AFG,2021,Female,25-34,predicted,6413,7447,1034
Afghanistan,AFG,2021,Female,35-44,predicted,6045,7811,1767
Afghanistan,AFG,2021,Female,45-54,predicted,7706,10622,2919
Afghanistan,AFG,2021,Female,55-64,predicted,10084,13517,3436
Afghanistan,AFG,2021,Female,65-74,predicted,13849,17488,3642
Afghanistan,AFG,2021,Female,75-84,predicted,12843,15692,2851
Afghanistan,AFG,2021,Female,>85,predicted,3673,4973,1302
Afghanistan,AFG,2021,Male,0-24,predicted,67263,67280,0
Afghanistan,AFG,2021,Male,25-34,predicted,17348,20323,2975
Afghanistan,AFG,2021,Male,35-44,predicted,11243,14548,3308
Afghanistan,AFG,2021,Male,45-54,predicted,11561,15757,4200
Afghanistan,AFG,2021,Male,55-64,predicted,13109,17221,4115
Afghanistan,AFG,2021,Male,65-74,predicted,14279,18195,3919
Afghanistan,AFG,2021,Male,75-84,predicted,11229,13764,2536
Afghanistan,AFG,2021,Male,>85,predicted,2526,3300,774
Angola,AGO,2020,Female,0-24,predicted,49005,49015,0
Angola,AGO,2020,Female,25-34,predicted,5922,5135,-866
Angola,AGO,2020,Female,35-44,predicted,6548,6229,-352
Angola,AGO,2020,Female,45-54,predicted,7561,7636,80
Angola,AGO,2020,Female,55-64,predicted,9563,9884,351
Angola,AGO,2020,Female,65-74,predicted,11619,11924,332
Angola,AGO,2020,Female,75-84,predicted,11190,10718,-522
Angola,AGO,2020,Female,>85,predicted,3475,3717,265
Angola,AGO,2020,Male,0-24,predicted,60432,60445,0
Angola,AGO,2020,Male,25-34,predicted,8688,7398,-1420
Angola,AGO,2020,Male,35-44,predicted,9481,8875,-668
Angola,AGO,2020,Male,45-54,predicted,10405,10627,241
Angola,AGO,2020,Male,55-64,predicted,12562,13606,1146
Angola,AGO,2020,Male,65-74,predicted,11852,12931,1184
Angola,AGO,2020,Male,75-84,predicted,8450,8705,278
Angola,AGO,2020,Male,>85,predicted,2447,2907,505
Angola,AGO,2021,Female,0-24,predicted,47670,47672,0
Angola,AGO,2021,Female,25-34,predicted,5817,5725,-92
Angola,AGO,2021,Female,35-44,predicted,6581,7186,605
Angola,AGO,2021,Female,45-54,predicted,7720,8997,1278
Angola,AGO,2021,Female,55-64,predicted,9835,11149,1315
Angola,AGO,2021,Female,65-74,predicted,11909,12722,813
Angola,AGO,2021,Female,75-84,predicted,11437,11824,388
Angola,AGO,2021,Female,>85,predicted,3609,4200,592
Angola,AGO,2021,Male,0-24,predicted,59223,59226,0
Angola,AGO,2021,Male,25-34,predicted,8830,8783,-47
Angola,AGO,2021,Male,35-44,predicted,9803,10738,935
Angola,AGO,2021,Male,45-54,predicted,10652,12271,1620
Angola,AGO,2021,Male,55-64,predicted,13068,14505,1438
Angola,AGO,2021,Male,65-74,predicted,12435,13400,965
Angola,AGO,2021,Male,75-84,predicted,8552,8861,308
Angola,AGO,2021,Male,>85,predicted,2505,2828,323
Albania,ALB,2020,Female,0-24,reported,220,183,-37
Albania,ALB,2020,Female,25-34,reported,71,72,1
Albania,ALB,2020,Female,35-44,reported,116,132,16
Albania,ALB,2020,Female,45-54,reported,319,353,33
Albania,ALB,2020,Female,55-64,reported,766,948,182
Albania,ALB,2020,Female,65-74,reported,1420,1909,488
Albania,ALB,2020,Female,75-84,reported,3738,4547,809
Albania,ALB,2020,Female,>85,reported,3356,3956,600
Albania,ALB,2020,Male,0-24,reported,292,275,-17
Albania,ALB,2020,Male,25-34,reported,164,149,-15
Albania,ALB,2020,Male,35-44,reported,220,301,81
Albania,ALB,2020,Male,45-54,reported,546,699,153
Albania,ALB,2020,Male,55-64,reported,1537,2108,571
Albania,ALB,2020,Male,65-74,reported,2502,3397,895
Albania,ALB,2020,Male,75-84,reported,4220,5598,1378
Albania,ALB,2020,Male,>85,reported,2104,2980,876
Albania,ALB,2021,Female,0-24,reported,226,184,-42
Albania,ALB,2021,Female,25-34,reported,67,83,17
Albania,ALB,2021,Female,35-44,reported,116,143,27
Albania,ALB,2021,Female,45-54,reported,304,439,135
Albania,ALB,2021,Female,55-64,reported,779,1101,322
Albania,ALB,2021,Female,65-74,reported,1413,2361,948
Albania,ALB,2021,Female,75-84,reported,3725,4900,1175
Albania,ALB,2021,Female,>85,reported,3349,4446,1096
Albania,ALB,2021,Male,0-24,reported,295,278,-17
Albania,ALB,2021,Male,25-34,reported,166,119,-47
Albania,ALB,2021,Male,35-44,reported,221,313,92
Albania,ALB,2021,Male,45-54,reported,526,820,294
Albania,ALB,2021,Male,55-64,reported,1521,2301,780
Albania,ALB,2021,Male,65-74,reported,2542,3964,1422
Albania,ALB,2021,Male,75-84,reported,4143,5868,1725
Albania,ALB,2021,Male,>85,reported,2101,3260,1159
Andorra,AND,2020,Female,0-24,reported,2,0,-2
Andorra,AND,2020,Female,25-34,reported,0,0,0
Andorra,AND,2020,Female,35-44,reported,0,7,7
Andorra,AND,2020,Female,45-54,reported,13,9,-4
Andorra,AND,2020,Female,55-64,reported,16,37,21
Andorra,AND,2020,Female,65-74,reported,36,40,4
Andorra,AND,2020,Female,75-84,reported,74,59,-15
Andorra,AND,2020,Female,>85,reported,134,149,14
Andorra,AND,2020,Male,0-24,reported,2,9,7
Andorra,AND,2020,Male,25-34,reported,0,0,0
Andorra,AND,2020,Male,35-44,reported,2,18,16
Andorra,AND,2020,Male,45-54,reported,17,28,11
Andorra,AND,2020,Male,55-64,reported,40,70,30
Andorra,AND,2020,Male,65-74,reported,69,112,43
Andorra,AND,2020,Male,75-84,reported,95,103,8
Andorra,AND,2020,Male,>85,reported,101,132,31
Andorra,AND,2021,Female,0-24,reported,2,2,0
Andorra,AND,2021,Female,25-34,reported,0,0,0
Andorra,AND,2021,Female,35-44,reported,0,0,0
Andorra,AND,2021,Female,45-54,reported,14,16,2
Andorra,AND,2021,Female,55-64,reported,16,19,2
Andorra,AND,2021,Female,65-74,reported,37,43,6
Andorra,AND,2021,Female,75-84,reported,77,87,10
Andorra,AND,2021,Female,>85,reported,139,153,14
Andorra,AND,2021,Male,0-24,reported,2,2,0
Andorra,AND,2021,Male,25-34,reported,0,0,0
Andorra,AND,2021,Male,35-44,reported,2,2,0
Andorra,AND,2021,Male,45-54,reported,17,20,3
Andorra,AND,2021,Male,55-64,reported,41,49,8
Andorra,AND,2021,Male,65-74,reported,72,85,13
Andorra,AND,2021,Male,75-84,reported,97,113,16
Andorra,AND,2021,Male,>85,reported,102,120,18
United Arab Emirates,ARE,2020,Female,0-24,reported,451,451,0
United Arab Emirates,ARE,2020,Female,25-34,reported,204,215,11
United Arab Emirates,ARE,2020,Female,35-44,reported,417,457,40
United Arab Emirates,ARE,2020,Female,45-54,reported,517,584,67
United Arab Emirates,ARE,2020,Female,55-64,reported,584,655,70
United Arab Emirates,ARE,2020,Female,65-74,reported,664,750,86
United Arab Emirates,ARE,2020,Female,75-84,reported,1430,1598,168
United Arab Emirates,ARE,2020,Female,>85,reported,1419,1564,145
United Arab Emirates,ARE,2020,Male,0-24,reported,911,911,0
United Arab Emirates,ARE,2020,Male,25-34,reported,1079,1246,167
United Arab Emirates,ARE,2020,Male,35-44,reported,1737,2085,348
United Arab Emirates,ARE,2020,Male,45-54,reported,2360,2839,478
United Arab Emirates,ARE,2020,Male,55-64,reported,2066,2429,362
United Arab Emirates,ARE,2020,Male,65-74,reported,1207,1402,195
United Arab Emirates,ARE,2020,Male,75-84,reported,1652,1911,259
United Arab Emirates,ARE,2020,Male,>85,reported,1208,1406,198
United Arab Emirates,ARE,2021,Female,0-24,predicted,429,430,0
United Arab Emirates,ARE,2021,Female,25-34,predicted,190,194,4
United Arab Emirates,ARE,2021,Female,35-44,predicted,435,491,56
United Arab Emirates,ARE,2021,Female,45-54,predicted,559,671,112
United Arab Emirates,ARE,2021,Female,55-64,predicted,630,736,106
United Arab Emirates,ARE,2021,Female,65-74,predicted,698,768,70
United Arab Emirates,ARE,2021,Female,75-84,predicted,1267,1350,82
United Arab Emirates,ARE,2021,Female,>85,predicted,1499,1849,353
United Arab Emirates,ARE,2021,Male,0-24,predicted,836,838,0
United Arab Emirates,ARE,2021,Male,25-34,predicted,996,1024,26
United Arab Emirates,ARE,2021,Male,35-44,predicted,1779,2010,231
United Arab Emirates,ARE,2021,Male,45-54,predicted,2506,2969,466
United Arab Emirates,ARE,2021,Male,55-64,predicted,2205,2521,317
United Arab Emirates,ARE,2021,Male,65-74,predicted,1288,1428,139
United Arab Emirates,ARE,2021,Male,75-84,predicted,1541,1636,94
United Arab Emirates,ARE,2021,Male,>85,predicted,1222,1416,195
Argentina,ARG,2020,Female,0-24,reported,5056,4263,-793
Argentina,ARG,2020,Female,25-34,reported,2256,2293,37
Argentina,ARG,2020,Female,35-44,reported,4177,4504,327
Argentina,ARG,2020,Female,45-54,reported,7406,8203,796
Argentina,ARG,2020,Female,55-64,reported,15364,17348,1984
Argentina,ARG,2020,Female,65-74,reported,28558,31780,3222
Argentina,ARG,2020,Female,75-84,reported,44324,48333,4009
Argentina,ARG,2020,Female,>85,reported,60708,62916,2207
Argentina,ARG,2020,Male,0-24,reported,8551,7253,-1298
Argentina,ARG,2020,Male,25-34,reported,4658,4722,63
Argentina,ARG,2020,Male,35-44,reported,6321,6781,459
Argentina,ARG,2020,Male,45-54,reported,11367,13272,1905
Argentina,ARG,2020,Male,55-64,reported,24597,29111,4514
Argentina,ARG,2020,Male,65-74,reported,42313,50154,7840
Argentina,ARG,2020,Male,75-84,reported,44921,51940,7019
Argentina,ARG,2020,Male,>85,reported,30809,34360,3550
Argentina,ARG,2021,Female,0-24,reported,4888,4888,-2
Argentina,ARG,2021,Female,25-34,reported,2304,2904,599
Argentina,ARG,2021,Female,35-44,reported,4221,5480,1257
Argentina,ARG,2021,Female,45-54,reported,7492,9561,2066
Argentina,ARG,2021,Female,55-64,reported,15280,19433,4150
Argentina,ARG,2021,Female,65-74,reported,28978,37330,8350
Argentina,ARG,2021,Female,75-84,reported,44531,55805,11272
Argentina,ARG,2021,Female,>85,reported,60373,73794,13419
Argentina,ARG,2021,Male,0-24,reported,8213,8213,-2
Argentina,ARG,2021,Male,25-34,reported,4638,5767,1127
Argentina,ARG,2021,Male,35-44,reported,6278,8093,1813
Argentina,ARG,2021,Male,45-54,reported,11374,14889,3513
Argentina,ARG,2021,Male,55-64,reported,24279,31964,7682
Argentina,ARG,2021,Male,65-74,reported,42730,55982,13250
Argentina,ARG,2021,Male,75-84,reported,45120,58162,13041
Argentina,ARG,2021,Male,>85,reported,30692,39977,9283
Armenia,ARM,2020,Female,0-24,reported,191,190,-2
Armenia,ARM,2020,Female,25-34,reported,81,85,3
Armenia,ARM,2020,Female,35-44,reported,150,210,58
Armenia,ARM,2020,Female,45-54,reported,386,503,116
Armenia,ARM,2020,Female,55-64,reported,1360,1885,524
Armenia,ARM,2020,Female,65-74,reported,2318,3129,810
Armenia,ARM,2020,Female,75-84,reported,4311,5352,1039
Armenia,ARM,2020,Female,>85,reported,3495,4721,1226
Armenia,ARM,2020,Male,0-24,reported,298,1505,1206
Armenia,ARM,2020,Male,25-34,reported,216,763,546
Armenia,ARM,2020,Male,35-44,reported,406,776,369
Armenia,ARM,2020,Male,45-54,reported,985,1209,222
Armenia,ARM,2020,Male,55-64,reported,2730,3415,684
Armenia,ARM,2020,Male,65-74,reported,3285,4467,1180
Armenia,ARM,2020,Male,75-84,reported,3230,4537,1305
Armenia,ARM,2020,Male,>85,reported,1826,2624,797
Armenia,ARM,2021,Female,0-24,reported,176,176,-2
Armenia,ARM,2021,Female,25-34,reported,77,95,16
Armenia,ARM,2021,Female,35-44,reported,144,193,47
Armenia,ARM,2021,Female,45-54,reported,360,524,163
Armenia,ARM,2021,Female,55-64,reported,1314,1987,673
Armenia,ARM,2021,Female,65-74,reported,2394,3635,1241
Armenia,ARM,2021,Female,75-84,reported,3989,5423,1431
Armenia,ARM,2021,Female,>85,reported,3523,4725,1199
Armenia,ARM,2021,Male,0-24,reported,275,275,-2
Armenia,ARM,2021,Male,25-34,reported,198,232,32
Armenia,ARM,2021,Male,35-44,reported,407,536,127
Armenia,ARM,2021,Male,45-54,reported,948,1347,397
Armenia,ARM,2021,Male,55-64,reported,2633,3775,1141
Armenia,ARM,2021,Male,65-74,reported,3420,4981,1561
Armenia,ARM,2021,Male,75-84,reported,2957,4148,1189
Armenia,ARM,2021,Male,>85,reported,1882,2586,702
Antigua and Barbuda,ATG,2020,Female,0-24,reported,4,4,0
Antigua and Barbuda,ATG,2020,Female,25-34,reported,0,0,0
Antigua and Barbuda,ATG,2020,Female,35-44,reported,7,6,-1
Antigua and Barbuda,ATG,2020,Female,45-54,reported,19,17,-2
Antigua and Barbuda,ATG,2020,Female,55-64,reported,46,41,-5
Antigua and Barbuda,ATG,2020,Female,65-74,reported,64,58,-7
Antigua and Barbuda,ATG,2020,Female,75-84,reported,77,68,-9
Antigua and Barbuda,ATG,2020,Female,>85,reported,86,74,-12
Antigua and Barbuda,ATG,2020,Male,0-24,reported,9,9,0
Antigua and Barbuda,ATG,2020,Male,25-34,reported,12,11,-1
Antigua and Barbuda,ATG,2020,Male,35-44,reported,12,11,-1
Antigua and Barbuda,ATG,2020,Male,45-54,reported,27,25,-1
Antigua and Barbuda,ATG,2020,Male,55-64,reported,68,63,-5
Antigua and Barbuda,ATG,2020,Male,65-74,reported,83,76,-7
Antigua and Barbuda,ATG,2020,Male,75-84,reported,73,67,-6
Antigua and Barbuda,ATG,2020,Male,>85,reported,48,45,-4
Antigua and Barbuda,ATG,2021,Female,0-24,reported,4,4,0
Antigua and Barbuda,ATG,2021,Female,25-34,reported,0,0,0
Antigua and Barbuda,ATG,2021,Female,35-44,reported,7,7,0
Antigua and Barbuda,ATG,2021,Female,45-54,reported,19,20,1
Antigua and Barbuda,ATG,2021,Female,55-64,reported,48,48,0
Antigua and Barbuda,ATG,2021,Female,65-74,reported,68,65,-3
Antigua and Barbuda,ATG,2021,Female,75-84,reported,80,74,-6
Antigua and Barbuda,ATG,2021,Female,>85,reported,89,99,11
Antigua and Barbuda,ATG,2021,Male,0-24,reported,9,9,0
Antigua and Barbuda,ATG,2021,Male,25-34,reported,12,10,-1
Antigua and Barbuda,ATG,2021,Male,35-44,reported,12,11,0
Antigua and Barbuda,ATG,2021,Male,45-54,reported,27,27,1
Antigua and Barbuda,ATG,2021,Male,55-64,reported,71,70,-1
Antigua and Barbuda,ATG,2021,Male,65-74,reported,87,83,-4
Antigua and Barbuda,ATG,2021,Male,75-84,reported,76,70,-6
Antigua and Barbuda,ATG,2021,Male,>85,reported,50,52,2
Australia,AUS,2020,Female,0-24,reported,913,904,-10
Australia,AUS,2020,Female,25-34,reported,592,617,25
Australia,AUS,2020,Female,35-44,reported,1260,1173,-88
Australia,AUS,2020,Female,45-54,reported,2656,2669,12
Australia,AUS,2020,Female,55-64,reported,5421,5435,13
Australia,AUS,2020,Female,65-74,reported,10435,10303,-133
Australia,AUS,2020,Female,75-84,reported,19046,18533,-514
Australia,AUS,2020,Female,>85,reported,39581,37772,-1810
Australia,AUS,2020,Male,0-24,reported,1607,1572,-36
Australia,AUS,2020,Male,25-34,reported,1396,1406,9
Australia,AUS,2020,Male,35-44,reported,2227,2085,-143
Australia,AUS,2020,Male,45-54,reported,4302,4252,-50
Australia,AUS,2020,Male,55-64,reported,8940,8766,-174
Australia,AUS,2020,Male,65-74,reported,16223,16081,-143
Australia,AUS,2020,Male,75-84,reported,24199,23737,-463
Australia,AUS,2020,Male,>85,reported,26997,27334,337
Australia,AUS,2021,Female,0-24,reported,879,736,-143
Australia,AUS,2021,Female,25-34,reported,585,308,-277
Australia,AUS,2021,Female,35-44,reported,1280,865,-415
Australia,AUS,2021,Female,45-54,reported,2654,2414,-240
Australia,AUS,2021,Female,55-64,reported,5417,6438,1021
Australia,AUS,2021,Female,65-74,reported,10455,10995,540
Australia,AUS,2021,Female,75-84,reported,19421,19801,380
Australia,AUS,2021,Female,>85,reported,39758,40732,974
Australia,AUS,2021,Male,0-24,reported,1556,1087,-469
Australia,AUS,2021,Male,25-34,reported,1381,535,-846
Australia,AUS,2021,Male,35-44,reported,2260,1232,-1028
Australia,AUS,2021,Male,45-54,reported,4300,3995,-306
Australia,AUS,2021,Male,55-64,reported,8927,11199,2272
Australia,AUS,2021,Male,65-74,reported,16181,16554,373
Australia,AUS,2021,Male,75-84,reported,24781,25585,804
Australia,AUS,2021,Male,>85,reported,27601,29535,1933
Austria,AUT,2020,Female,0-24,reported,223,239,16
Austria,AUT,2020,Female,25-34,reported,151,163,11
Austria,AUT,2020,Female,35-44,reported,327,352,25
Austria,AUT,2020,Female,45-54,reported,1023,974,-50
Austria,AUT,2020,Female,55-64,reported,2680,2579,-101
Austria,AUT,2020,Female,65-74,reported,4777,5115,338
Austria,AUT,2020,Female,75-84,reported,11166,12179,1013
Austria,AUT,2020,Female,>85,reported,21824,24062,2238
Austria,AUT,2020,Male,0-24,reported,398,403,5
Austria,AUT,2020,Male,25-34,reported,333,334,1
Austria,AUT,2020,Male,35-44,reported,578,628,49
Austria,AUT,2020,Male,45-54,reported,1849,1798,-52
Austria,AUT,2020,Male,55-64,reported,4905,4891,-14
Austria,AUT,2020,Male,65-74,reported,7594,8237,643
Austria,AUT,2020,Male,75-84,reported,13385,14478,1093
Austria,AUT,2020,Male,>85,reported,10574,13447,2873
Austria,AUT,2021,Female,0-24,reported,215,220,4
Austria,AUT,2021,Female,25-34,reported,148,149,0
Austria,AUT,2021,Female,35-44,reported,323,341,18
Austria,AUT,2021,Female,45-54,reported,973,1050,77
Austria,AUT,2021,Female,55-64,reported,2707,2630,-78
Austria,AUT,2021,Female,65-74,reported,4865,5543,678
Austria,AUT,2021,Female,75-84,reported,11179,12230,1051
Austria,AUT,2021,Female,>85,reported,21643,23011,1368
Austria,AUT,2021,Male,0-24,reported,381,411,31
Austria,AUT,2021,Male,25-34,reported,322,388,67
Austria,AUT,2021,Male,35-44,reported,565,675,110
Austria,AUT,2021,Male,45-54,reported,1747,1890,143
Austria,AUT,2021,Male,55-64,reported,4925,5228,303
Austria,AUT,2021,Male,65-74,reported,7726,8705,979
Austria,AUT,2021,Male,75-84,reported,13615,14331,716
Austria,AUT,2021,Male,>85,reported,10642,13061,2419
Azerbaijan,AZE,2020,Female,0-24,reported,1307,1117,-739
Azerbaijan,AZE,2020,Female,25-34,reported,492,519,-518
Azerbaijan,AZE,2020,Female,35-44,reported,802,899,-447
Azerbaijan,AZE,2020,Female,45-54,reported,1835,2493,119
Azerbaijan,AZE,2020,Female,55-64,reported,4945,7166,1697
Azerbaijan,AZE,2020,Female,65-74,reported,6072,8219,1620
Azerbaijan,AZE,2020,Female,75-84,reported,8761,10412,1111
Azerbaijan,AZE,2020,Female,>85,reported,5570,6799,690
Azerbaijan,AZE,2020,Male,0-24,reported,2133,3372,707
Azerbaijan,AZE,2020,Male,25-34,reported,1010,2287,750
Azerbaijan,AZE,2020,Male,35-44,reported,1693,2158,-76
Azerbaijan,AZE,2020,Male,45-54,reported,3790,4672,342
Azerbaijan,AZE,2020,Male,55-64,reported,8784,11511,2202
Azerbaijan,AZE,2020,Male,65-74,reported,7422,10556,2617
Azerbaijan,AZE,2020,Male,75-84,reported,6751,8465,1179
Azerbaijan,AZE,2020,Male,>85,reported,2955,4273,786
Azerbaijan,AZE,2021,Female,0-24,reported,1226,1043,-190
Azerbaijan,AZE,2021,Female,25-34,reported,484,566,78
Azerbaijan,AZE,2021,Female,35-44,reported,830,1076,243
Azerbaijan,AZE,2021,Female,45-54,reported,1808,2781,972
Azerbaijan,AZE,2021,Female,55-64,reported,4993,7613,2625
Azerbaijan,AZE,2021,Female,65-74,reported,6540,9922,3388
Azerbaijan,AZE,2021,Female,75-84,reported,8234,10637,2397
Azerbaijan,AZE,2021,Female,>85,reported,5686,7408,1717
Azerbaijan,AZE,2021,Male,0-24,reported,2033,1842,-201
Azerbaijan,AZE,2021,Male,25-34,reported,993,1302,306
Azerbaijan,AZE,2021,Male,35-44,reported,1763,2108,340
Azerbaijan,AZE,2021,Male,45-54,reported,3724,4700,970
Azerbaijan,AZE,2021,Male,55-64,reported,8917,11343,2418
Azerbaijan,AZE,2021,Male,65-74,reported,8026,11324,3299
Azerbaijan,AZE,2021,Male,75-84,reported,6271,8119,1843
Azerbaijan,AZE,2021,Male,>85,reported,3138,4515,1376
Burundi,BDI,2020,Female,0-24,predicted,16812,16816,0
Burundi,BDI,2020,Female,25-34,predicted,3016,2622,-369
Burundi,BDI,2020,Female,35-44,predicted,3011,2867,-136
Burundi,BDI,2020,Female,45-54,predicted,2272,2300,25
Burundi,BDI,2020,Female,55-64,predicted,2725,2824,92
Burundi,BDI,2020,Female,65-74,predicted,4030,4148,109
Burundi,BDI,2020,Female,75-84,predicted,3531,3392,-131
Burundi,BDI,2020,Female,>85,predicted,1097,1168,66
Burundi,BDI,2020,Male,0-24,predicted,20304,20309,0
Burundi,BDI,2020,Male,25-34,predicted,3825,3264,-526
Burundi,BDI,2020,Male,35-44,predicted,3566,3339,-213
Burundi,BDI,2020,Male,45-54,predicted,2843,2909,61
Burundi,BDI,2020,Male,55-64,predicted,3128,3400,254
Burundi,BDI,2020,Male,65-74,predicted,3693,4040,324
Burundi,BDI,2020,Male,75-84,predicted,2699,2788,84
Burundi,BDI,2020,Male,>85,predicted,662,756,88
Burundi,BDI,2021,Female,0-24,predicted,16456,16460,0
Burundi,BDI,2021,Female,25-34,predicted,3043,3001,-42
Burundi,BDI,2021,Female,35-44,predicted,3159,3450,292
Burundi,BDI,2021,Female,45-54,predicted,2401,2804,405
Burundi,BDI,2021,Female,55-64,predicted,2758,3131,375
Burundi,BDI,2021,Female,65-74,predicted,4190,4488,299
Burundi,BDI,2021,Female,75-84,predicted,3549,3676,127
Burundi,BDI,2021,Female,>85,predicted,964,1105,142
Burundi,BDI,2021,Male,0-24,predicted,19937,19942,0
Burundi,BDI,2021,Male,25-34,predicted,3919,3904,-17
Burundi,BDI,2021,Male,35-44,predicted,3784,4147,364
Burundi,BDI,2021,Male,45-54,predicted,3028,3497,472
Burundi,BDI,2021,Male,55-64,predicted,3234,3599,366
Burundi,BDI,2021,Male,65-74,predicted,3865,4175,311
Burundi,BDI,2021,Male,75-84,predicted,2768,2876,108
Burundi,BDI,2021,Male,>85,predicted,651,709,58
Belgium,BEL,2020,Female,0-24,reported,354,364,-85
Belgium,BEL,2020,Female,25-34,reported,219,206,-108
Belgium,BEL,2020,Female,35-44,reported,525,536,-84
Belgium,BEL,2020,Female,45-54,reported,1472,1463,-104
Belgium,BEL,2020,Female,55-64,reported,3742,3684,-153
Belgium,BEL,2020,Female,65-74,reported,6834,7674,745
Belgium,BEL,2020,Female,75-84,reported,12996,15450,2359
Belgium,BEL,2020,Female,>85,reported,29386,35236,5755
Belgium,BEL,2020,Male,0-24,reported,591,529,-157
Belgium,BEL,2020,Male,25-34,reported,495,499,-91
Belgium,BEL,2020,Male,35-44,reported,908,941,-63
Belgium,BEL,2020,Male,45-54,reported,2264,2465,105
Belgium,BEL,2020,Male,55-64,reported,6062,6335,177
Belgium,BEL,2020,Male,65-74,reported,10876,12480,1510
Belgium,BEL,2020,Male,75-84,reported,15167,18080,2817
Belgium,BEL,2020,Male,>85,reported,16792,20806,3919
Belgium,BEL,2021,Female,0-24,reported,346,343,-6
Belgium,BEL,2021,Female,25-34,reported,216,228,9
Belgium,BEL,2021,Female,35-44,reported,520,564,41
Belgium,BEL,2021,Female,45-54,reported,1439,1443,1
Belgium,BEL,2021,Female,55-64,reported,3764,3504,-262
Belgium,BEL,2021,Female,65-74,reported,6817,7515,695
Belgium,BEL,2021,Female,75-84,reported,12775,13534,756
Belgium,BEL,2021,Female,>85,reported,29490,28449,-1044
Belgium,BEL,2021,Male,0-24,reported,571,561,-13
Belgium,BEL,2021,Male,25-34,reported,482,503,18
Belgium,BEL,2021,Male,35-44,reported,893,990,94
Belgium,BEL,2021,Male,45-54,reported,2190,2344,152
Belgium,BEL,2021,Male,55-64,reported,6055,6092,35
Belgium,BEL,2021,Male,65-74,reported,10809,11908,1096
Belgium,BEL,2021,Male,75-84,reported,15093,16495,1399
Belgium,BEL,2021,Male,>85,reported,17005,17831,823
Benin,BEN,2020,Female,0-24,predicted,21968,21973,0
Benin,BEN,2020,Female,25-34,predicted,2966,2577,-441
Benin,BEN,2020,Female,35-44,predicted,2811,2681,-148
Benin,BEN,2020,Female,45-54,predicted,2829,2866,41
Benin,BEN,2020,Female,55-64,predicted,3420,3546,142
Benin,BEN,2020,Female,65-74,predicted,4642,4777,152
Benin,BEN,2020,Female,75-84,predicted,4737,4553,-210
Benin,BEN,2020,Female,>85,predicted,1644,1785,159
Benin,BEN,2020,Male,0-24,predicted,25961,25967,0
Benin,BEN,2020,Male,25-34,predicted,3555,3032,-593
Benin,BEN,2020,Male,35-44,predicted,3068,2880,-213
Benin,BEN,2020,Male,45-54,predicted,3321,3405,94
Benin,BEN,2020,Male,55-64,predicted,3941,4285,389
Benin,BEN,2020,Male,65-74,predicted,4295,4700,458
Benin,BEN,2020,Male,75-84,predicted,3722,3848,141
Benin,BEN,2020,Male,>85,predicted,1104,1293,213
Benin,BEN,2021,Female,0-24,predicted,21744,21746,0
Benin,BEN,2021,Female,25-34,predicted,2994,2944,-51
Benin,BEN,2021,Female,35-44,predicted,2860,3121,261
Benin,BEN,2021,Female,45-54,predicted,2873,3348,475
Benin,BEN,2021,Female,55-64,predicted,3488,3954,467
Benin,BEN,2021,Female,65-74,predicted,4683,5001,318
Benin,BEN,2021,Female,75-84,predicted,4799,4960,161
Benin,BEN,2021,Female,>85,predicted,1631,1914,284
Benin,BEN,2021,Male,0-24,predicted,25794,25795,0
Benin,BEN,2021,Male,25-34,predicted,3627,3602,-26
Benin,BEN,2021,Male,35-44,predicted,3145,3443,298
Benin,BEN,2021,Male,45-54,predicted,3388,3904,517
Benin,BEN,2021,Male,55-64,predicted,4079,4529,451
Benin,BEN,2021,Male,65-74,predicted,4390,4731,342
Benin,BEN,2021,Male,75-84,predicted,3794,3932,138
Benin,BEN,2021,Male,>85,predicted,1105,1235,130
Burkina Faso,BFA,2020,Female,0-24,predicted,36374,36376,0
Burkina Faso,BFA,2020,Female,25-34,predicted,4726,4161,-571
Burkina Faso,BFA,2020,Female,35-44,predicted,4201,4060,-143
Burkina Faso,BFA,2020,Female,45-54,predicted,4003,4110,108
Burkina Faso,BFA,2020,Female,55-64,predicted,5541,5824,285
Burkina Faso,BFA,2020,Female,65-74,predicted,8236,8589,355
Burkina Faso,BFA,2020,Female,75-84,predicted,8077,7875,-205
